"","Study_ID","Author_year","Paper_title","Publication_year","Journal","Country_firstAuthor","Review_type_claimed","Systematic_approach","Protocol","Meta_analysis","PFAS_focus","PFAS_one_many","MeSH_terms","Outcomes_PECOS","Outcomes","Outcome_category","Human_animal_environment","Lab_domestic_wildlife_mixed","Species_one_many","Environment_type","Study_inclusion_start","Study_inclusion_end","N_studies","Reporting_guideline","COI_statement","COI_present","Funding_statement","No_profit_funding","Industry_funding","Raw_data","Analysis_code","DOI","Species_scientific_name","Species_common_name","Class_scientific_name","PFAS_type","PFAS_abbreviations","PFAS_full_namee","PFAS_CAS_no","PFAS_group","PFAS_carbon_chain","Legacy_novel"
"3955","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","PFTA","PFTA/ PFTeDA/PFTeA","Perfluorotetradecanoic acid","376-06-7","Perfluoroalkyl carboxylic acids (PFCA)",14,"legacy"
"3956","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","PFBS","PFBS/ PFBuS","Perfluorobutane sulfonic acid","375-73-5","Perfluoroalkane sulfonic acids (PFSA)",4,"legacy"
"3957","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","PFHxS","PFHxS","Perfluorohexane sulfonic acid","355-46-4","Perfluoroalkane sulfonic acids (PFSA)",6,"legacy"
"3958","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","PFHpS","PFHpS","Perfluoroheptane sulfonic acid","375-92-8","Perfluoroalkane sulfonic acids (PFSA)",7,"legacy"
"3959","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","PFOS","PFOS","Perfluorooctane sulfonic acid","1763-23-1","Perfluoroalkane sulfonic acids (PFSA)",8,"legacy"
"3960","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","PFDS","PFDS","Perfluorodecane sulfonic acid","335-77-3","Perfluoroalkane sulfonic acids (PFSA)",10,"legacy"
"3961","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","FOSA","FOSA/PFOSA","Perfluorooctanesulfonamide","754-91-6","Perfluoroalkane sulfonamides (FASAs)",8,"novel"
"3962","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","NEtFOSA","NEtFOSA","N-ethyl perfluorooctanesulfonamide","223-980-3","Perfluoroalkane sulfonamides (FASAs)",10,"novel"
"3963","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Pygoscelis papua","Gentoo penguin","Aves","NMeFOSA","NMeFOSA","N-methyl fluorooctane sulfonamide","31506-32-8","Perfluoroalkane sulfonamides (FASAs)",8,"novel"
"3964","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFHxA","PFHxA","Perfluorohexanoic acid","307-24-4","Perfluoroalkyl carboxylic acids (PFCA)",6,"legacy"
"3965","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFHpA","PFHpA","Perfluoroheptanoic acid","375-85-9","Perfluoroalkyl carboxylic acids (PFCA)",7,"legacy"
"3966","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFOA","PFOA","Perfluorooctanoic acid","335-67-1","Perfluoroalkyl carboxylic acids (PFCA)",8,"legacy"
"3967","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFNA","PFNA","Perfluorononanoic acid","375-95-1","Perfluoroalkyl carboxylic acids (PFCA)",9,"legacy"
"3968","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFDA","PFDcA/ PFDeA/ PFDcA","Perfluorodecanoic acid","335-76-2","Perfluoroalkyl carboxylic acids (PFCA)",10,"legacy"
"3969","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFUnDA","PFUnDA/PFUnA/ PFUA/ PFUdA","Perfluoroundecanoic acid","2058-94-8","Perfluoroalkyl carboxylic acids (PFCA)",11,"legacy"
"3970","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFDoDA","PFDoA/PFDoDA","Perfluorododecanoic acid","307-55-1","Perfluoroalkyl carboxylic acids (PFCA)",12,"legacy"
"3971","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFTrA","PFTrDA/ PFTriDA/ PFTrA","Perfluorotridecanoic acid","72629-94-8","Perfluoroalkyl carboxylic acids (PFCA)",13,"legacy"
"3972","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFTA","PFTA/ PFTeDA/PFTeA","Perfluorotetradecanoic acid","376-06-7","Perfluoroalkyl carboxylic acids (PFCA)",14,"legacy"
"3973","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFBS","PFBS/ PFBuS","Perfluorobutane sulfonic acid","375-73-5","Perfluoroalkane sulfonic acids (PFSA)",4,"legacy"
"3974","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFHxS","PFHxS","Perfluorohexane sulfonic acid","355-46-4","Perfluoroalkane sulfonic acids (PFSA)",6,"legacy"
"3975","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFHpS","PFHpS","Perfluoroheptane sulfonic acid","375-92-8","Perfluoroalkane sulfonic acids (PFSA)",7,"legacy"
"3976","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFOS","PFOS","Perfluorooctane sulfonic acid","1763-23-1","Perfluoroalkane sulfonic acids (PFSA)",8,"legacy"
"3977","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","PFDS","PFDS","Perfluorodecane sulfonic acid","335-77-3","Perfluoroalkane sulfonic acids (PFSA)",10,"legacy"
"3978","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","FOSA","FOSA/PFOSA","Perfluorooctanesulfonamide","754-91-6","Perfluoroalkane sulfonamides (FASAs)",8,"novel"
"3979","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","NEtFOSA","NEtFOSA","N-ethyl perfluorooctanesulfonamide","223-980-3","Perfluoroalkane sulfonamides (FASAs)",10,"novel"
"3980","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Anas platyrhynchos","Mallard","Aves","NMeFOSA","NMeFOSA","N-methyl fluorooctane sulfonamide","31506-32-8","Perfluoroalkane sulfonamides (FASAs)",8,"novel"
"3981","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Chroicocephalus ridibundus","Blackheaded gull","Aves","PFHxA","PFHxA","Perfluorohexanoic acid","307-24-4","Perfluoroalkyl carboxylic acids (PFCA)",6,"legacy"
"3982","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Chroicocephalus ridibundus","Blackheaded gull","Aves","PFHpA","PFHpA","Perfluoroheptanoic acid","375-85-9","Perfluoroalkyl carboxylic acids (PFCA)",7,"legacy"
"3983","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Chroicocephalus ridibundus","Blackheaded gull","Aves","PFOA","PFOA","Perfluorooctanoic acid","335-67-1","Perfluoroalkyl carboxylic acids (PFCA)",8,"legacy"
"3984","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Chroicocephalus ridibundus","Blackheaded gull","Aves","PFNA","PFNA","Perfluorononanoic acid","375-95-1","Perfluoroalkyl carboxylic acids (PFCA)",9,"legacy"
"3985","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Chroicocephalus ridibundus","Blackheaded gull","Aves","PFDA","PFDcA/ PFDeA/ PFDcA","Perfluorodecanoic acid","335-76-2","Perfluoroalkyl carboxylic acids (PFCA)",10,"legacy"
"3986","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Chroicocephalus ridibundus","Blackheaded gull","Aves","PFUnDA","PFUnDA/PFUnA/ PFUA/ PFUdA","Perfluoroundecanoic acid","2058-94-8","Perfluoroalkyl carboxylic acids (PFCA)",11,"legacy"
"3987","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Chroicocephalus ridibundus","Blackheaded gull","Aves","PFDoDA","PFDoA/PFDoDA","Perfluorododecanoic acid","307-55-1","Perfluoroalkyl carboxylic acids (PFCA)",12,"legacy"
"3988","S_150","Houde_2011","Monitoring of perfluorinated compounds in aquatic biota: an updated review: PFCs in aquatic biota",2011,"environmental science & technology","Canada","critical review","No","No","No","Yes","Multiple","Animals; Aquatic Organisms / metabolism*; Biota*; Environmental Monitoring / methods*; Fluorocarbons / analysis*; Fluorocarbons / chemistry; Humans; Water Pollutants, Chemical / analysis*; Water Pollutants, Chemical / chemistry; Water Pollution / analysis","No","Contaminants occurrence in aquatic biota","Contaminants Occurrence and Exposure","Animals","Wildlife","Multiple",NA,NA,NA,NA,"No","No",NA,"No",NA,NA,"Yes","No","10.1021/es104326w","Chroicocephalus ridibundus","Blackheaded gull","Aves","PFTrA","PFTrDA/ PFTriDA/ PFTrA","Perfluorotridecanoic acid","72629-94-8","Perfluoroalkyl carboxylic acids (PFCA)",13,"legacy"
